FSscore,KHscore,PPHHSIZE,PPINCIMP,SAVINGSRANGES,agecat,PPEDUC,EMPLOY,FWBscore
73,0.712,2,7,4,2,3,2,72
48,0.242,2,4,7,8,2,8,75
43,-0.188,2,2,3,6,2,8,47
54,-0.57,4,7,5,1,2,2,78
69,-0.909,1,1,1,3,3,3,35
63,0.712,2,9,7,5,4,1,60
40,0.712,1,1,2,8,3,6,37
47,0.712,2,9,6,8,5,8,57
47,-1.215,2,3,5,7,1,8,60
53,1.267,2,9,6,8,5,8,69
54,-0.188,2,9,7,2,5,2,86
85,-0.188,4,9,7,2,5,2,86
42,-0.57,2,3,1,2,2,2,28
45,0.242,1,7,5,6,5,2,32
58,0.712,2,3,7,8,3,8,62
53,-1.215,2,2,5,8,2,8,78
54,-0.57,5,4,3,8,3,8,36
55,0.242,1,3,7,8,2,8,60
41,-0.909,3,2,4,7,2,2,52
53,0.712,2,7,5,6,5,8,60
51,-0.909,2,4,3,6,3,8,50
50,-0.188,1,1,7,8,5,8,57
48,1.267,2,7,4,6,4,8,67
55,-0.188,2,6,4,6,4,1,61
73,-0.909,1,1,1,2,2,7,31
42,1.267,2,8,4,6,2,8,55
43,0.242,5,6,3,2,5,2,56
40,0.242,4,5,3,8,1,8,49
57,-0.57,2,8,7,8,5,8,66
45,0.712,3,7,3,8,2,8,57
47,-0.57,1,4,4,3,5,2,44
42,0.712,1,2,5,8,3,8,53
73,0.242,4,8,5,1,4,7,49
42,-0.909,4,1,4,2,3,4,24
41,0.712,2,6,5,6,4,7,45
56,0.712,2,7,6,7,5,8,78
41,0.242,4,8,6,3,4,2,61
42,1.267,3,8,6,2,4,2,55
67,-0.188,1,1,6,6,3,8,51
56,-0.909,2,5,7,8,2,8,79
64,-0.909,5,1,1,2,2,4,53
57,0.712,4,9,7,2,4,2,68
30,-0.57,1,7,3,6,3,2,22
85,1.267,2,7,6,8,4,8,67
77,0.712,2,9,5,6,4,2,88
50,-0.57,2,4,4,8,3,8,52
69,-1.485,1,8,7,8,5,8,65
54,1.267,2,6,5,8,3,8,83
49,-0.188,3,5,2,1,3,2,44
41,-0.909,5,3,3,1,1,3,55
37,-0.57,2,7,1,6,3,4,56
60,1.267,3,7,6,8,2,8,67
43,0.242,2,6,5,6,5,1,57
51,1.267,2,8,5,8,5,8,62
54,0.242,2,7,4,2,3,3,53
79,-0.57,3,1,5,2,3,7,86
40,-1.485,2,2,3,2,1,5,42
58,-1.215,5,9,6,1,4,2,66
59,-1.485,5,4,5,2,2,2,54
42,-0.188,4,2,2,2,3,2,39
45,-0.909,2,2,5,8,1,8,59
62,-0.57,2,6,7,8,5,8,75
55,-0.188,5,3,3,2,2,4,50
44,-1.485,1,3,4,2,2,7,62
39,-1.215,4,1,1,2,1,2,48
40,1.267,3,8,5,1,3,5,58
42,-1.215,3,6,2,2,2,2,49
47,-0.188,1,6,6,2,5,2,50
38,0.242,1,5,4,3,4,2,59
49,-1.215,2,8,4,3,5,2,41
61,-0.57,4,1,3,2,2,1,57
69,0.242,1,4,7,5,4,8,79
38,-0.188,2,4,4,2,5,2,59
42,-0.57,3,1,2,4,3,2,28
42,-1.485,1,1,1,2,2,7,49
48,-0.909,5,7,2,3,4,2,35
36,-1.215,3,1,3,2,3,2,49
35,-0.188,1,5,3,2,5,2,56
51,-1.215,4,1,1,1,2,3,64
53,0.712,2,7,4,2,4,2,57
58,0.242,1,6,5,3,4,2,71
53,-1.713,5,1,4,2,1,6,39
66,-1.713,1,1,2,4,1,5,30
60,-0.188,2,4,3,6,2,8,85
67,1.267,1,5,4,6,4,8,59
75,0.712,2,9,7,5,4,8,64
69,-0.57,2,4,3,3,3,2,50
29,-1.713,1,1,3,6,2,3,59
40,-0.57,3,7,5,5,1,3,55
51,0.242,1,8,5,5,3,2,51
44,-0.57,2,1,4,6,2,8,49
63,-0.909,3,9,6,5,3,2,69
50,-0.188,2,4,5,4,2,2,57
51,-0.57,5,8,3,1,2,3,62
39,-0.188,1,2,3,4,1,2,51
85,-0.909,1,5,6,5,3,2,60
53,0.712,2,2,3,5,3,2,56
48,-1.215,1,6,4,2,4,2,61
69,-1.215,1,7,5,3,3,2,56
51,0.712,3,5,3,2,4,2,47
40,-1.485,4,1,1,3,2,6,22
65,-0.57,5,8,2,4,3,4,62
41,-0.909,1,1,2,2,2,7,54
46,0.242,5,9,6,3,5,2,57
42,-1.485,4,7,2,3,5,2,55
59,0.242,1,8,4,5,3,8,56
57,-0.188,2,8,5,3,5,2,51
50,-0.57,1,4,3,6,2,8,49
66,-0.57,1,3,2,2,5,2,55
43,-0.909,3,2,5,2,4,5,46
39,-0.188,2,6,4,2,3,2,52
71,-1.215,2,1,3,1,3,5,30
57,0.712,3,5,7,7,2,8,84
30,-0.188,5,7,1,2,3,2,20
63,-0.909,5,3,3,2,5,2,36
24,0.242,1,7,2,5,4,2,29
46,-0.188,2,8,4,6,3,8,52
79,-1.713,2,2,4,1,2,2,26
42,-1.215,3,1,3,3,5,3,49
48,0.712,1,4,4,2,5,2,61
46,0.712,2,7,5,2,4,7,65
37,-0.909,1,1,2,5,3,6,46
52,-1.713,2,8,4,2,3,2,58
71,-1.485,4,7,3,3,3,2,72
38,-0.188,1,3,2,3,4,2,41
85,-1.485,1,2,3,3,2,2,86
47,0.712,5,7,4,1,1,2,61
52,-1.215,5,8,4,5,2,1,51
50,-1.485,2,5,3,2,5,2,45
66,0.712,1,8,4,6,5,8,70
54,0.712,2,9,3,6,5,2,61
55,1.267,5,9,6,4,4,3,59
65,0.712,1,5,3,3,4,2,59
38,-0.909,5,1,5,1,3,2,62
70,0.242,1,1,3,2,2,2,52
57,1.267,1,5,6,7,3,8,65
52,-0.909,4,1,1,3,3,2,39
22,-0.188,2,2,5,7,2,8,25
48,-0.57,1,3,1,2,2,4,55
58,-1.485,2,1,2,5,2,6,23
32,-0.188,5,6,1,3,4,3,27
51,-0.57,1,1,4,3,2,1,52
37,0.242,2,9,5,7,5,2,67
52,-0.57,5,7,6,3,5,2,57
77,-1.215,3,1,2,2,2,5,42
44,-1.215,2,8,5,2,4,2,51
43,-1.215,2,1,1,6,2,6,55
57,0.242,1,9,5,5,5,1,71
51,-0.909,3,3,6,5,1,8,65
40,-0.909,2,3,4,8,2,8,51
63,0.712,1,9,4,5,4,2,59
42,-0.57,5,6,1,4,4,7,36
76,-1.215,2,1,4,4,2,4,51
46,-0.57,2,8,2,5,3,8,45
37,0.242,3,5,5,2,2,1,64
63,-0.57,2,4,6,3,3,1,60
40,-1.485,2,2,1,2,3,5,34
59,0.712,4,3,3,2,3,2,25
42,-1.9,3,1,1,2,3,6,40
41,-1.485,2,3,1,5,2,2,48
24,0.242,2,5,3,6,2,8,40
51,-1.713,1,1,3,1,2,5,44
28,-0.57,1,1,2,5,1,6,38
65,-0.909,2,6,2,2,3,3,35
62,-0.57,1,3,6,3,4,2,55
29,-0.909,3,1,3,2,2,7,58
85,1.267,2,7,5,7,5,3,79
44,-0.57,1,1,4,6,3,8,53
41,-1.215,5,3,4,5,2,4,32
42,-0.57,1,1,3,5,4,8,49
40,0.712,4,7,4,6,3,6,55
42,-1.9,2,3,3,2,3,5,49
50,0.242,1,9,6,6,4,3,56
42,-1.713,2,1,1,3,2,7,39
46,-1.215,4,6,4,3,3,2,50
39,-0.188,2,5,3,2,5,2,53
79,-1.485,1,1,2,3,3,2,26
41,-0.909,5,5,5,6,3,2,53
47,-1.215,2,6,2,2,3,3,45
49,-0.909,4,4,2,1,2,5,55
37,-1.215,5,4,1,2,2,6,42
85,-0.57,3,3,2,5,2,8,26
33,-1.215,2,1,3,7,2,1,44
33,-0.188,5,1,2,3,1,7,45
42,1.267,4,9,7,4,4,2,50
45,0.242,2,1,1,3,4,3,37
61,0.242,2,9,7,5,5,8,68
46,0.242,1,1,3,4,1,2,53
42,-0.909,4,1,1,5,2,8,48
60,-1.215,2,2,4,5,2,6,45
35,-0.188,2,5,5,6,3,2,52
29,-1.215,4,2,1,1,3,7,46
39,-1.485,1,2,4,6,2,8,57
61,-0.188,4,9,5,5,5,2,61
44,0.242,1,2,6,8,3,8,60
46,-0.909,2,8,6,6,3,8,53
41,0.242,3,4,3,4,5,2,51
44,-0.909,4,4,2,7,3,8,47
29,-0.188,5,2,1,3,4,3,20
26,0.242,2,7,1,5,3,3,43
38,-0.57,5,1,2,3,2,2,32
58,0.712,5,8,6,2,4,2,63
38,-0.188,4,5,4,2,4,2,43
51,0.242,3,8,5,5,3,8,60
57,1.267,1,6,7,6,2,1,72
35,-0.188,1,3,1,3,3,2,52
33,-1.215,5,1,1,4,1,8,52
56,-0.57,2,4,3,2,5,2,52
40,-0.57,5,8,5,3,4,2,55
59,-1.713,1,4,3,6,3,8,60
69,-1.215,2,8,5,5,4,8,61
59,1.267,2,2,3,2,4,3,44
51,0.712,3,6,4,5,3,8,55
46,-1.485,4,1,1,2,2,7,38
26,-0.57,2,1,1,5,1,5,20
51,0.242,4,1,3,2,3,4,55
65,-0.57,1,1,1,5,2,6,34
46,-0.57,4,8,3,2,4,4,63
79,-0.57,3,3,1,6,2,8,31
39,-1.215,1,1,2,3,2,6,48
46,0.242,3,9,6,5,3,1,66
44,-0.188,2,9,5,1,3,5,58
57,-0.909,5,1,3,1,2,3,47
46,-0.188,4,8,4,3,3,2,55
38,-0.188,2,3,5,6,3,2,49
57,-1.485,4,1,1,5,3,6,34
28,-0.188,5,4,3,6,1,1,51
49,-1.485,2,3,3,6,3,8,46
43,-0.57,1,1,1,6,3,6,48
52,1.267,2,9,5,5,5,2,60
47,-0.188,2,7,6,6,2,2,70
25,-0.188,2,9,3,2,3,2,42
56,0.242,2,9,5,6,5,8,73
46,-0.909,1,3,3,5,2,2,49
36,0.712,3,7,6,4,2,2,45
58,-0.57,2,5,1,6,3,8,66
36,0.242,2,3,6,5,4,2,40
54,1.267,4,7,5,5,3,2,73
38,-0.188,4,7,4,3,2,4,50
76,-1.215,3,1,2,1,2,3,17
45,0.242,3,1,1,1,3,2,44
50,1.267,2,6,5,7,3,8,63
53,-1.215,5,4,3,4,1,1,54
69,0.712,5,3,4,2,3,4,50
44,-1.215,1,1,3,4,2,3,57
58,-0.57,5,2,4,5,3,2,25
48,-1.485,5,2,5,3,1,2,55
42,-0.57,2,5,2,1,3,5,49
54,-0.57,1,5,6,6,5,4,86
42,-0.188,1,4,4,5,1,2,52
36,-0.188,2,2,3,4,3,1,43
41,0.712,3,9,4,4,5,2,49
37,-0.909,2,1,3,4,2,3,46
38,-1.713,5,1,1,3,1,2,62
42,-1.215,4,3,5,4,3,2,57
40,0.242,2,8,7,4,5,2,44
41,-1.485,3,1,1,6,2,8,18
53,0.712,1,8,4,4,5,2,53
79,-1.215,2,1,2,2,2,5,26
43,-0.909,1,1,1,6,2,6,50
45,-1.215,5,3,5,3,2,2,60
33,-0.57,5,4,2,2,3,2,29
58,-1.485,3,9,3,4,3,5,66
70,0.712,5,1,5,4,4,2,58
42,0.242,4,7,5,3,5,2,58
35,-0.909,2,7,2,4,3,2,45
19,-0.57,1,1,1,6,4,6,30
58,-0.57,2,2,2,5,2,7,46
85,0.242,4,7,7,3,4,2,66
50,-0.188,5,8,3,4,5,2,52
41,0.712,2,4,4,4,2,2,46
54,-0.909,5,3,3,3,3,2,14
42,-1.485,3,6,1,2,3,6,43
28,-0.57,2,5,3,3,3,2,47
47,-0.188,3,6,4,3,4,2,55
27,-1.713,2,3,1,3,2,2,19
55,-1.215,3,2,3,6,1,8,46
57,0.242,2,4,4,1,3,5,58
18,-1.215,3,1,1,2,3,3,20
82,-1.485,5,4,3,1,3,2,66
22,-0.909,1,3,1,5,3,2,32
82,-0.909,3,7,3,3,3,2,51
64,-1.215,1,2,3,4,2,4,64
51,0.242,1,3,6,7,2,8,67
54,-0.57,1,4,1,6,2,8,57
47,-1.9,5,1,3,2,2,2,47
42,0.242,4,7,5,3,3,2,55
54,0.712,2,8,5,6,4,8,56
44,-0.57,5,2,4,2,3,2,54
42,-0.57,3,6,3,5,2,2,44
54,-0.188,1,6,4,2,2,2,60
36,-1.485,4,2,2,2,3,2,49
43,-1.485,5,2,2,2,2,2,21
56,-1.485,5,2,1,1,1,7,33
26,-1.215,2,1,3,4,1,6,50
52,-0.57,2,2,1,3,2,2,58
47,-1.485,4,4,1,3,4,2,56
41,-1.215,1,4,4,6,3,8,52
63,1.267,2,9,7,4,5,4,63
35,-0.909,3,7,3,2,5,2,26
57,-0.909,2,7,3,2,5,1,56
31,-0.909,5,1,1,3,2,4,22
53,-0.57,2,5,4,4,3,7,54
42,-0.188,2,2,4,4,4,2,33
52,-1.215,5,6,2,1,4,4,58
40,-0.57,2,7,5,2,4,3,56
56,-1.215,2,3,3,2,3,3,29
37,-1.215,5,2,3,4,1,4,51
68,-1.215,4,1,3,4,3,2,61
70,-1.713,4,1,3,2,2,1,57
40,-0.188,3,3,4,6,4,8,55
44,0.712,1,1,2,3,4,3,33
45,-1.485,2,1,1,2,1,1,40
55,-0.188,2,7,5,6,3,2,65
50,0.242,3,4,4,2,5,2,41
64,0.712,1,8,6,6,5,1,70
47,1.267,5,7,3,2,4,3,39
47,-0.188,5,9,4,5,4,2,60
70,-0.909,2,1,3,5,1,8,64
64,-1.215,5,3,5,3,4,3,46
45,-0.909,5,7,5,3,3,2,55
42,-0.188,2,7,3,7,5,8,56
49,-0.57,2,2,1,6,3,8,59
31,-0.188,5,3,1,5,1,7,29
42,0.712,5,6,3,3,3,2,46
61,-0.57,2,7,3,4,3,6,37
56,1.267,2,9,7,8,5,8,80
85,-0.909,4,8,4,5,4,2,65
85,0.712,3,9,7,4,5,4,83
43,-1.215,1,8,3,6,2,6,52
50,0.712,4,3,2,3,3,5,23
49,0.242,4,7,5,4,3,2,56
64,0.242,2,6,4,5,4,2,61
31,-1.485,1,1,2,3,3,2,36
22,-1.215,1,1,2,8,2,8,49
36,-0.909,5,2,1,2,3,2,40
40,-1.215,4,1,4,2,2,3,50
44,0.242,1,3,4,2,4,2,47
54,0.242,2,6,4,3,5,2,45
67,0.712,3,9,5,4,5,2,69
49,0.242,3,7,3,4,5,2,47
47,-0.57,1,5,3,3,4,2,33
48,-0.57,2,2,3,7,3,6,51
45,-1.215,3,7,4,4,2,2,43
29,-0.57,3,6,2,3,2,2,55
51,0.712,2,9,5,4,3,2,58
46,0.242,3,3,2,2,1,2,36
44,-1.485,2,1,1,3,1,1,26
54,-1.9,1,2,1,6,1,6,48
47,-0.57,5,8,5,4,4,2,54
35,-1.485,4,2,3,2,2,4,48
26,-0.909,2,8,3,4,2,2,62
50,-0.188,2,6,4,6,3,8,58
41,-0.909,4,8,1,3,3,4,50
51,-0.188,4,7,5,8,4,8,60
47,-0.57,2,1,3,4,3,6,30
49,-0.188,4,4,4,2,3,3,47
44,-1.215,5,7,3,3,2,4,52
51,-0.188,3,6,1,3,4,6,43
45,0.712,5,8,3,1,3,5,43
55,0.242,2,5,5,2,3,2,54
63,0.712,5,9,4,3,5,2,86
79,-0.909,2,1,1,1,3,4,26
55,0.712,2,8,7,4,3,2,68
36,-0.188,3,8,5,3,3,2,68
52,-0.909,4,3,1,3,3,4,49
60,0.242,2,6,4,6,4,8,58
38,-0.188,5,2,3,4,3,2,30
38,-0.57,1,6,3,4,5,2,44
46,-0.188,4,7,4,5,3,2,49
27,-1.215,1,4,2,1,3,2,28
43,-1.215,1,3,1,3,3,1,40
41,0.242,3,2,5,3,2,2,52
40,1.267,3,7,6,5,3,2,54
31,-1.713,1,1,1,5,1,8,32
66,-1.215,1,1,2,5,1,6,50
55,-0.909,2,7,5,5,4,3,60
50,1.267,2,7,5,7,3,3,45
45,-1.485,5,3,1,2,1,4,44
47,1.267,3,9,3,7,5,8,61
51,-1.215,2,9,6,2,5,2,59
42,-1.215,4,4,2,3,5,2,49
